pair,fmt,I,pearson,spike_rmse,spec_entropy
24bits,posit24,1.3082706766917291,0.9999999999997772,0.0,6.131982770231383
24bits,float24,1.318295739348371,0.9999999999340231,0.0,6.127305637797905
24bits,posit20,1.318295739348371,0.9999999999972015,0.0,6.127298462047327
24bits,posit24,1.318295739348371,0.9999999999998019,0.0,6.12729935902375
24bits,float24,1.3283208020050123,0.9999999999344156,0.0,6.122562321566099
24bits,posit20,1.3283208020050123,0.9999999999344156,0.0,6.122562321566099
24bits,posit24,1.3283208020050123,0.99999999999984,0.0,6.122555967299044
24bits,float24,1.3383458646616537,0.9999999999347963,0.0,6.1177656070583515
24bits,posit20,1.3383458646616537,0.999999999997439,0.0,6.117758268761854
24bits,posit24,1.3383458646616537,0.9999999999998608,0.0,6.117759186054856
24bits,float24,1.3483709273182956,0.999999999935209,0.0,6.112922048644998
24bits,posit20,1.3483709273182956,0.999999999935209,0.0,6.112922048644998
24bits,posit24,1.3483709273182956,0.9999999999998673,0.0,6.11291556960405
24bits,float24,1.3583959899749374,0.9999999999356523,0.0,6.108038151281685
24bits,posit20,1.3583959899749374,0.999999999997652,0.0,6.108030690187147
24bits,posit24,1.3583959899749374,0.9999999999998718,0.0,6.108031622828259
24bits,float24,1.3684210526315788,0.9999999999360837,0.0,6.103120358351907
24bits,posit20,1.3684210526315788,0.9999999999360837,0.0,6.103120358351907
24bits,posit24,1.3684210526315788,0.9999999999999172,0.0,6.103113789021097
24bits,float24,1.3784461152882201,0.99999999993653,0.0,6.098175040122783
24bits,posit20,1.3784461152882201,0.9999999999978386,0.0,6.09816749523071
24bits,posit24,1.3784461152882201,0.9999999999999174,0.0,6.098168438344905
24bits,float24,1.388471177944862,0.999999999937018,0.0,6.0932084828329405
24bits,posit20,1.388471177944862,0.999999999937018,0.0,6.0932084828329405
24bits,posit24,1.388471177944862,0.9999999999999186,0.0,6.09320185691941
24bits,float24,1.3984962406015038,0.9999999999375062,0.0,6.088226878427528
24bits,posit20,1.3984962406015038,0.9999999999980428,0.0,6.0882192877177825
24bits,posit24,1.3984962406015038,0.999999999999944,0.0,6.088220236557631
24bits,float24,1.4085213032581452,0.999999999938021,0.0,6.083236314951014
24bits,posit20,1.4085213032581452,0.999999999938021,0.0,6.083236314951014
24bits,posit24,1.4085213032581452,0.9999999999999686,0.0,6.083229665159536
24bits,float24,1.4185463659147866,0.9999999999385207,0.0,6.078242767604785
24bits,posit20,1.4185463659147866,0.9999999999982351,0.0,6.0782351677946735
24bits,posit24,1.4185463659147866,0.9999999999999648,0.0,6.078236117770572
24bits,float24,1.4285714285714284,0.9999999999390323,0.0,6.073252090472975
24bits,posit20,1.4285714285714284,0.9999999999390323,0.0,6.073252090472975
24bits,posit24,1.4285714285714284,0.9999999999999603,0.0,6.073245448308347
24bits,float24,1.4385964912280702,0.999999999939581,0.0,6.068270008916164
24bits,posit20,1.4385964912280702,0.9999999999983772,0.0,6.068262435250874
24bits,posit24,1.4385964912280702,0.9999999999999678,0.0,6.068263381957238
24bits,float24,1.4486215538847116,0.9999999999401253,0.0,6.06330211262968
24bits,posit20,1.4486215538847116,0.9999999999401253,0.0,6.06330211262968
24bits,posit24,1.4486215538847116,0.9999999999999736,0.0,6.063295508227529
24bits,float24,1.458646616541353,0.9999999999406674,0.0,6.058353849359887
24bits,posit20,1.458646616541353,0.9999999999985469,0.0,6.058346335435246
24bits,posit24,1.458646616541353,0.9999999999999916,0.0,6.0583472746726565
24bits,float24,1.4686716791979948,0.9999999999412434,0.0,6.053430519269333
24bits,posit20,1.4686716791979948,0.9999999999412434,0.0,6.053430519269333
24bits,posit24,1.4686716791979948,1.0,0.0,6.053423981255131
24bits,float24,1.4786967418546366,0.9999999999418274,0.0,6.04853726993868
24bits,posit20,1.4786967418546366,0.9999999999986938,0.0,6.048529847555988
24bits,posit24,1.4786967418546366,0.9999999999999977,0.0,6.04853077534939
24bits,float24,1.488721804511278,0.9999999999423923,0.0,6.043679091991505
24bits,posit20,1.488721804511278,0.9999999999423923,0.0,6.043679091991505
24bits,posit24,1.488721804511278,0.9999999999999996,0.0,6.043672647367275
24bits,float24,1.4987468671679194,0.9999999999429642,0.0,6.038860815325291
24bits,posit20,1.4987468671679194,0.9999999999988425,0.0,6.038853514377076
24bits,posit24,1.4987468671679194,1.0,0.0,6.038854426989955
24bits,float24,1.5087719298245612,0.9999999999435553,0.0,6.034087105930778
24bits,posit20,1.5087719298245612,0.9999999999435553,0.0,6.034087105930778
24bits,posit24,1.5087719298245612,0.9999999999999875,0.0,6.034080779988086
24bits,float24,1.518796992481203,0.9999999999441636,0.0,6.029362463279768
24bits,posit20,1.518796992481203,0.9999999999989436,0.0,6.029355311665064
24bits,posit24,1.518796992481203,0.9999999999999981,0.0,6.029356205610133
24bits,float24,1.5288220551378444,0.9999999999447635,0.0,6.024691218259977
24bits,posit20,1.5288220551378444,0.9999999999447635,0.0,6.024691218259977
24bits,posit24,1.5288220551378444,1.0,0.0,6.0246850345181695
24bits,float24,1.5388471177944858,0.9999999999453805,0.0,6.020077531634774
24bits,posit20,1.5388471177944858,0.9999999999990972,0.0,6.020070555201882
24bits,posit24,1.5388471177944858,0.9999999999999692,0.0,6.0200714272481965
24bits,float24,1.5488721804511276,0.9999999999459637,0.0,6.015525393004384
24bits,posit20,1.5488721804511276,0.9999999999459637,0.0,6.015525393004384
24bits,posit24,1.5488721804511276,0.9999999999999897,0.0,6.0155193731719985
24bits,float24,1.5588972431077694,0.9999999999466234,0.0,6.011038620244295
24bits,posit20,1.5588972431077694,0.9999999999991802,0.0,6.011031842759314
24bits,posit24,1.5588972431077694,0.9999999999999858,0.0,6.011032689936189
24bits,float24,1.5689223057644108,0.9999999999471887,0.0,6.006620859396187
24bits,posit20,1.5689223057644108,0.9999999999471887,0.0,6.006620859396187
24bits,posit24,1.5689223057644108,1.0,0.0,6.006615023353712
24bits,float24,1.5789473684210522,0.9999999999478276,0.0,6.002275584986234
24bits,posit20,1.5789473684210522,0.9999999999993017,0.0,6.002269028124639
24bits,posit24,1.5789473684210522,0.9999999999999983,0.0,6.002269847722736
24bits,float24,1.588972431077694,0.9999999999484207,0.0,5.998006100745536
24bits,posit20,1.588972431077694,0.9999999999484207,0.0,5.998006100745536
24bits,posit24,1.588972431077694,0.9999999999999679,0.0,5.9980004665475
24bits,float24,1.5989974937343359,0.9999999999490378,0.0,5.993815540706863
24bits,posit20,1.5989974937343359,0.9999999999993908,0.0,5.993809224065953
24bits,posit24,1.5989974937343359,0.9999999999999847,0.0,5.993810013635687
24bits,float24,1.6090225563909772,0.9999999999496327,0.0,5.989706870652716
24bits,posit20,1.6090225563909772,0.9999999999496327,0.0,5.989706870652716
24bits,posit24,1.6090225563909772,0.9999999999999538,0.0,5.989701454546855
24bits,float24,1.6190476190476186,0.9999999999502734,0.0,5.98568288988933
24bits,posit20,1.6190476190476186,0.999999999999449,0.0,5.985676831019058
24bits,posit24,1.6190476190476186,0.9999999999999237,0.0,5.985677588366778
24bits,float24,1.6290726817042605,0.9999999999508913,0.0,5.981746233321514
24bits,posit20,1.6290726817042605,0.9999999999508913,0.0,5.981746233321514
24bits,posit24,1.6290726817042605,0.9999999999999156,0.0,5.981741049782892
24bits,float24,1.6390977443609023,0.999999999951529,0.0,5.977899373804391
24bits,posit20,1.6390977443609023,0.9999999999995229,0.0,5.977893588254025
24bits,posit24,1.6390977443609023,0.9999999999999288,0.0,5.977894311436143
24bits,float24,1.6491228070175437,0.9999999999521219,0.0,5.974144624747501
24bits,posit20,1.6491228070175437,0.9999999999521219,0.0,5.974144624747501
24bits,posit24,1.6491228070175437,0.9999999999999422,0.0,5.974139686525569
24bits,float24,1.659147869674185,0.9999999999527582,0.0,5.970484142948279
24bits,posit20,1.659147869674185,0.9999999999995683,0.0,5.9704786443265
24bits,posit24,1.659147869674185,0.9999999999999104,0.0,5.970479331642027
24bits,float24,1.6691729323308269,0.9999999999533906,0.0,5.966919931632175
24bits,posit20,1.6691729323308269,0.9999999999533906,0.0,5.966919931632175
24bits,posit24,1.6691729323308269,0.9999999999999228,0.0,5.966915249808524
24bits,float24,1.6791979949874687,0.9999999999539775,0.0,5.963453843677348
24bits,posit20,1.6791979949874687,0.9999999999996719,0.0,5.963448643723645
24bits,posit24,1.6791979949874687,0.9999999999999122,0.0,5.9634492937052155
24bits,float24,1.68922305764411,0.999999999954563,0.0,5.960087585002804
24bits,posit20,1.68922305764411,0.999999999954563,0.0,5.960087585002804
24bits,posit24,1.68922305764411,0.9999999999998809,0.0,5.960083169057724
24bits,float24,1.6992481203007515,0.9999999999551658,0.0,5.956822718099821
24bits,posit20,1.6992481203007515,0.9999999999997033,0.0,5.956817826764875
24bits,posit24,1.6992481203007515,0.9999999999998695,0.0,5.9568184381687175
24bits,float24,1.7092731829573933,0.9999999999557873,0.0,5.953660665686877
24bits,posit20,1.7092731829573933,0.9999999999557873,0.0,5.953660665686877
24bits,posit24,1.7092731829573933,0.9999999999998384,0.0,5.95365652357299
24bits,float24,1.719298245614035,0.9999999999563421,0.0,5.950602714469659
24bits,posit20,1.719298245614035,0.9999999999997307,0.0,5.950598140002618
24bits,posit24,1.719298245614035,0.9999999999998481,0.0,5.950598711797661
24bits,float24,1.7293233082706765,0.9999999999569761,0.0,5.947650018988439
24bits,posit20,1.7293233082706765,0.9999999999569761,0.0,5.947650018988439
24bits,posit24,1.7293233082706765,0.9999999999998374,0.0,5.94764615720957
24bits,float24,1.7393483709273179,0.9999999999575239,0.0,5.944803605535941
24bits,posit20,1.7393483709273179,0.9999999999997944,0.0,5.944799354576986
24bits,posit24,1.7393483709273179,0.9999999999997944,0.0,5.944799354576986
24bits,float24,1.7493734335839597,0.9999999999581083,0.0,5.94206437612972
24bits,posit20,1.7493734335839597,0.9999999999581083,0.0,5.94206437612972
24bits,posit24,1.7493734335839597,0.9999999999998125,0.0,5.942060288938242
24bits,float24,1.7593984962406015,0.9999999999587079,0.0,5.939433112524211
24bits,posit20,1.7593984962406015,0.9999999999998311,0.0,5.939429190200466
24bits,posit24,1.7593984962406015,0.9999999999998311,0.0,5.939429190200466
24bits,float24,1.769423558897243,0.9999999999592843,0.0,5.936910480248036
24bits,posit20,1.769423558897243,0.9999999999592843,0.0,5.936910480248036
24bits,posit24,1.769423558897243,0.9999999999998481,0.0,5.936906723718478
24bits,float24,1.7794486215538843,0.9999999999598534,0.0,5.934497032653406
24bits,posit20,1.7794486215538843,0.9999999999998438,0.0,5.934493442676855
24bits,posit24,1.7794486215538843,0.9999999999998438,0.0,5.934493442676855
24bits,float24,1.789473684210526,0.9999999999604385,0.0,5.932193214965105
24bits,posit20,1.789473684210526,0.9999999999604385,0.0,5.932193214965105
24bits,posit24,1.789473684210526,0.9999999999998586,0.0,5.932189792138848
24bits,float24,1.799498746867168,0.9999999999609793,0.0,5.929999368317146
24bits,posit20,1.799498746867168,0.9999999999999103,0.0,5.929996113083121
24bits,posit24,1.799498746867168,0.9999999999999103,0.0,5.929996113083121
24bits,float24,1.8095238095238093,0.9999999999615337,0.0,5.92791573376619
24bits,posit20,1.8095238095238093,0.9999999999615337,0.0,5.92791573376619
24bits,posit24,1.8095238095238093,0.999999999999904,0.0,5.927912646417055
24bits,float24,1.8195488721804507,0.9999999999621022,0.0,5.925942456271355
24bits,posit20,1.8195488721804507,0.9999999999999154,0.0,5.925939536956507
24bits,posit24,1.8195488721804507,0.9999999999999154,0.0,5.925939536956507
24bits,float24,1.8295739348370925,0.9999999999626279,0.0,5.924079588630363
24bits,posit20,1.8295739348370925,0.9999999999626279,0.0,5.924079588630363
24bits,posit24,1.8295739348370925,0.9999999999999446,0.0,5.924076837361915
24bits,float24,1.8395989974937343,0.9999999999631657,0.0,5.922327095362754
24bits,posit20,1.8395989974937343,0.9999999999999543,0.0,5.92232451202136
24bits,posit24,1.8395989974937343,0.9999999999999543,0.0,5.92232451202136
24bits,float24,1.8496240601503757,0.9999999999636799,0.0,5.92068485653094
24bits,posit20,1.8496240601503757,0.9999999999636799,0.0,5.92068485653094
24bits,posit24,1.8496240601503757,0.9999999999999266,0.0,5.920682440871589
24bits,float24,1.859649122807017,0.9999999999642238,0.0,5.919152671489945
24bits,posit20,1.859649122807017,0.9999999999999526,0.0,5.919150423147601
24bits,posit24,1.859649122807017,0.9999999999999526,0.0,5.919150423147601
24bits,float24,1.869674185463659,0.9999999999647444,0.0,5.917730262556426
24bits,posit20,1.869674185463659,0.9999999999647444,0.0,5.917730262556426
24bits,posit24,1.869674185463659,0.9999999999999595,0.0,5.917728181051551
24bits,float24,1.8796992481203008,0.9999999999652772,0.0,5.916417278586922
24bits,posit20,1.8796992481203008,0.9999999999999661,0.0,5.916415363330839
24bits,posit24,1.8796992481203008,0.9999999999999661,0.0,5.916415363330839
24bits,float24,1.8897243107769421,0.999999999965768,0.0,5.915213298453585
24bits,posit20,1.8897243107769421,0.999999999965768,0.0,5.915213298453585
24bits,posit24,1.8897243107769421,0.9999999999999547,0.0,5.915211548753698
24bits,float24,1.8997493734335835,0.9999999999662696,0.0,5.914117834403376
24bits,posit20,1.8997493734335835,0.9999999999999776,0.0,5.914116249468167
24bits,posit24,1.8997493734335835,0.9999999999999776,0.0,5.914116249468167
24bits,float24,1.9097744360902253,0.9999999999667837,0.0,5.9131303352818865
24bits,posit20,1.9097744360902253,0.9999999999667837,0.0,5.9131303352818865
24bits,posit24,1.9097744360902253,0.9999999999999822,0.0,5.913128914225716
24bits,float24,1.9197994987468672,0.9999999999672561,0.0,5.9122501895954604
24bits,posit20,1.9197994987468672,0.9999999999999691,0.0,5.912248931443081
24bits,posit24,1.9197994987468672,0.9999999999999691,0.0,5.912248931443081
24bits,float24,1.9298245614035086,0.999999999967757,0.0,5.911476728371072
24bits,posit20,1.9298245614035086,0.999999999967757,0.0,5.911476728371072
24bits,posit24,1.9298245614035086,0.9999999999999893,0.0,5.911475632061817
24bits,float24,1.93984962406015,0.9999999999682342,0.0,5.9108092277478645
24bits,posit20,1.93984962406015,1.0,0.0,5.9108082921393095
24bits,posit24,1.93984962406015,1.0,0.0,5.9108082921393095
24bits,float24,1.9498746867167918,0.9999999999686894,0.0,5.910246911182733
24bits,posit20,1.9498746867167918,0.9999999999686894,0.0,5.910246911182733
24bits,posit24,1.9498746867167918,0.9999999999999785,0.0,5.910246135053676
24bits,float24,1.9598997493734336,0.999999999969154,0.0,5.909788951041796
24bits,posit20,1.9598997493734336,0.9999999999999806,0.0,5.909788333094049
24bits,posit24,1.9598997493734336,0.9999999999999806,0.0,5.909788333094049
24bits,float24,1.969924812030075,0.999999999969629,0.0,5.909434469080131
24bits,posit20,1.969924812030075,0.999999999969629,0.0,5.909434469080131
24bits,posit24,1.969924812030075,0.9999999999999987,0.0,5.909434007937869
24bits,float24,1.9799498746867163,0.9999999999700648,0.0,5.909182534530163
24bits,posit20,1.9799498746867163,1.0,0.0,5.909182228733838
24bits,posit24,1.9799498746867163,1.0,0.0,5.909182228733838
24bits,float24,1.9899749373433582,0.9999999999999838,0.0,5.90903200346658
24bits,posit20,1.9899749373433582,0.9999999999702153,0.0,5.909031851681524
24bits,posit24,1.9899749373433582,0.9999999999999838,0.0,5.90903200346658
24bits,float24,2.0,1.0,0.0,5.9089822321165135
24bits,posit20,2.0,1.0,0.0,5.9089822321165135
24bits,posit24,2.0,1.0,0.0,5.9089822321165135
32bits,float32,-2.0,1.0,0.0,2.4092320895202457
32bits,posit32,-2.0,1.0,0.0,2.4092320895202457
32bits,float32,-1.9899749373433584,1.0,0.0,2.409232089520251
32bits,posit32,-1.9899749373433584,1.0,0.0,2.409232089520251
32bits,float32,-1.9799498746867168,0.9999999999999993,0.0,2.409232089520249
32bits,posit32,-1.9799498746867168,0.9999999999999993,0.0,2.409232089520249
32bits,float32,-1.9699248120300752,1.0,0.0,2.4092320895202493
32bits,posit32,-1.9699248120300752,1.0,0.0,2.4092320895202493
32bits,float32,-1.9598997493734336,1.0,0.0,2.4092320895202493
32bits,posit32,-1.9598997493734336,1.0,0.0,2.4092320895202493
32bits,float32,-1.949874686716792,1.0,0.0,2.409232089520248
32bits,posit32,-1.949874686716792,1.0,0.0,2.409232089520248
32bits,float32,-1.9398496240601504,0.9999999999999992,0.0,2.4092320895202475
32bits,posit32,-1.9398496240601504,0.9999999999999992,0.0,2.4092320895202475
32bits,float32,-1.9298245614035088,1.0,0.0,2.4092320895202506
32bits,posit32,-1.9298245614035088,1.0,0.0,2.4092320895202506
32bits,float32,-1.9197994987468672,1.0,0.0,2.4092320895202493
32bits,posit32,-1.9197994987468672,1.0,0.0,2.4092320895202493
32bits,float32,-1.9097744360902256,1.0,0.0,2.4092320895202493
32bits,posit32,-1.9097744360902256,1.0,0.0,2.4092320895202493
32bits,float32,-1.899749373433584,0.9999999999999998,0.0,2.4092320895202475
32bits,posit32,-1.899749373433584,0.9999999999999998,0.0,2.4092320895202475
32bits,float32,-1.8897243107769424,0.9999999999999993,0.0,2.4092320895202493
32bits,posit32,-1.8897243107769424,0.9999999999999993,0.0,2.4092320895202493
32bits,float32,-1.8796992481203008,1.0,0.0,2.4092320895202493
32bits,posit32,-1.8796992481203008,1.0,0.0,2.4092320895202493
32bits,float32,-1.8696741854636592,0.9999999999999996,0.0,2.409232089520249
32bits,posit32,-1.8696741854636592,0.9999999999999996,0.0,2.409232089520249
32bits,float32,-1.8596491228070176,1.0,0.0,2.409232089520249
32bits,posit32,-1.8596491228070176,1.0,0.0,2.409232089520249
32bits,float32,-1.849624060150376,1.0,0.0,2.4092320895202475
32bits,posit32,-1.849624060150376,1.0,0.0,2.4092320895202475
